images,label,size_kb,dimensions
./flower_images/Sunflower/Sunflower_165.jpg,Sunflower,14.094,"(275, 183)"
./flower_images/Sunflower/Sunflower_166.jpg,Sunflower,48.86,"(512, 512)"
./flower_images/Sunflower/Sunflower_167.jpg,Sunflower,15.08,"(284, 177)"
./flower_images/Sunflower/Sunflower_168.jpg,Sunflower,44.914,"(480, 360)"
./flower_images/Sunflower/Sunflower_169.jpg,Sunflower,13.631,"(204, 247)"
./flower_images/Sunflower/Sunflower_170.jpg,Sunflower,56.461,"(725, 377)"
./flower_images/Sunflower/Sunflower_171.jpg,Sunflower,30.933,"(360, 360)"
./flower_images/Sunflower/Sunflower_172.jpg,Sunflower,17.729,"(404, 125)"
./flower_images/Sunflower/Sunflower_173.jpg,Sunflower,159.133,"(800, 533)"
./flower_images/Sunflower/Sunflower_174.jpg,Sunflower,22.935,"(350, 525)"
./flower_images/Sunflower/Sunflower_175.jpg,Sunflower,18.934,"(187, 416)"
./flower_images/Sunflower/Sunflower_176.jpg,Sunflower,22.328,"(300, 168)"
./flower_images/Sunflower/Sunflower_177.jpg,Sunflower,8.744,"(286, 176)"
./flower_images/Sunflower/Sunflower_178.jpg,Sunflower,10.894,"(284, 178)"
./flower_images/Sunflower/Sunflower_179.jpg,Sunflower,11.586,"(168, 299)"
./flower_images/Sunflower/Sunflower_180.jpg,Sunflower,8.669,"(200, 355)"
./flower_images/Sunflower/Sunflower_181.jpg,Sunflower,12.991,"(299, 168)"
./flower_images/Sunflower/Sunflower_182.jpg,Sunflower,15.46,"(275, 183)"
./flower_images/Sunflower/Sunflower_183.jpg,Sunflower,7.999,"(275, 183)"
./flower_images/Sunflower/Sunflower_184.jpg,Sunflower,14.773,"(268, 188)"
./flower_images/Sunflower/Sunflower_185.jpg,Sunflower,64.611,"(800, 532)"
./flower_images/Sunflower/Sunflower_186.jpg,Sunflower,249.199,"(1920, 1080)"
./flower_images/Sunflower/Sunflower_187.jpg,Sunflower,20.114,"(236, 419)"
./flower_images/Sunflower/Sunflower_188.jpg,Sunflower,18.734,"(291, 173)"
./flower_images/Sunflower/Sunflower_189.jpg,Sunflower,10.324,"(194, 280)"
./flower_images/Sunflower/Sunflower_190.jpg,Sunflower,115.814,"(940, 788)"
./flower_images/Sunflower/Sunflower_191.jpg,Sunflower,21.702,"(225, 225)"
./flower_images/Sunflower/Sunflower_192.jpg,Sunflower,103.299,"(1000, 750)"
./flower_images/Sunflower/Sunflower_193.jpg,Sunflower,20.626,"(275, 184)"
./flower_images/Sunflower/Sunflower_194.jpg,Sunflower,5.201,"(153, 329)"
./flower_images/Sunflower/Sunflower_195.jpg,Sunflower,55.105,"(612, 408)"
./flower_images/Sunflower/Sunflower_196.jpg,Sunflower,26.041,"(510, 340)"
./flower_images/Sunflower/Sunflower_197.jpg,Sunflower,231.959,"(2000, 1333)"
./flower_images/Sunflower/Sunflower_198.jpg,Sunflower,11.139,"(300, 168)"
./flower_images/Sunflower/Sunflower_199.jpg,Sunflower,15.336,"(284, 177)"
./flower_images/Sunflower/Sunflower_200.jpg,Sunflower,17.799,"(500, 333)"
./flower_images/Sunflower/Sunflower_201.jpg,Sunflower,58.277,"(612, 408)"
./flower_images/Sunflower/Sunflower_202.jpg,Sunflower,16.109,"(389, 280)"
./flower_images/Sunflower/Sunflower_203.jpg,Sunflower,41.025,"(626, 417)"
./flower_images/Sunflower/Sunflower_204.jpg,Sunflower,62.697,"(600, 600)"
./flower_images/Sunflower/Sunflower_205.jpg,Sunflower,10.149,"(300, 168)"
./flower_images/Sunflower/Sunflower_206.jpg,Sunflower,1336.051,"(4272, 2848)"
./flower_images/Sunflower/Sunflower_207.jpg,Sunflower,168.899,"(1000, 1506)"
./flower_images/Sunflower/Sunflower_208.jpg,Sunflower,168.723,"(1080, 1440)"
./flower_images/Sunflower/Sunflower_209.jpg,Sunflower,56.426,"(1024, 768)"
./flower_images/Sunflower/Sunflower_210.jpg,Sunflower,1219.57,"(4987, 2799)"
./flower_images/Sunflower/Sunflower_211.jpg,Sunflower,88.336,"(1280, 640)"
./flower_images/Sunflower/Sunflower_212.jpg,Sunflower,20.767,"(416, 416)"
./flower_images/Sunflower/Sunflower_213.jpg,Sunflower,100.166,"(612, 476)"
./flower_images/Sunflower/Sunflower_214.jpg,Sunflower,8.306,"(302, 167)"
./flower_images/Sunflower/Sunflower_215.jpg,Sunflower,9.768,"(183, 275)"
./flower_images/Sunflower/Sunflower_216.jpg,Sunflower,35.648,"(509, 339)"
./flower_images/Sunflower/Sunflower_217.jpg,Sunflower,26.79,"(275, 183)"
./flower_images/Sunflower/Sunflower_218.jpg,Sunflower,21.708,"(415, 414)"
./flower_images/Sunflower/Sunflower_219.jpg,Sunflower,5.373,"(221, 228)"
./flower_images/Sunflower/Sunflower_220.jpg,Sunflower,6.774,"(194, 259)"
./flower_images/Sunflower/Sunflower_221.jpg,Sunflower,8.141,"(200, 252)"
./flower_images/Sunflower/Sunflower_222.jpg,Sunflower,4.504,"(200, 200)"
./flower_images/Sunflower/Sunflower_223.jpg,Sunflower,4.679,"(183, 275)"
./flower_images/Sunflower/Sunflower_224.jpg,Sunflower,8.002,"(275, 183)"
./flower_images/Sunflower/Sunflower_225.jpg,Sunflower,10.958,"(190, 266)"
./flower_images/Sunflower/Sunflower_226.jpg,Sunflower,24.524,"(607, 405)"
./flower_images/Sunflower/Sunflower_227.jpg,Sunflower,19.29,"(232, 217)"
./flower_images/Sunflower/Sunflower_228.jpg,Sunflower,14.51,"(325, 280)"
./flower_images/Sunflower/Sunflower_229.jpg,Sunflower,134.726,"(850, 1841)"
./flower_images/Sunflower/Sunflower_230.jpg,Sunflower,14.763,"(300, 168)"
./flower_images/Sunflower/Sunflower_231.jpg,Sunflower,10.85,"(300, 168)"
./flower_images/Sunflower/Sunflower_232.jpg,Sunflower,6.976,"(260, 280)"
./flower_images/Sunflower/Sunflower_233.jpg,Sunflower,55.898,"(1200, 800)"
./flower_images/Sunflower/Sunflower_234.jpg,Sunflower,11.04,"(262, 192)"
./flower_images/Sunflower/Sunflower_235.jpg,Sunflower,15.628,"(311, 162)"
./flower_images/Sunflower/Sunflower_236.jpg,Sunflower,33.348,"(612, 408)"
./flower_images/Sunflower/Sunflower_237.jpg,Sunflower,9.968,"(202, 249)"
./flower_images/Sunflower/Sunflower_238.jpg,Sunflower,14.091,"(300, 168)"
./flower_images/Sunflower/Sunflower_239.jpg,Sunflower,29.85,"(500, 500)"
./flower_images/Sunflower/Sunflower_240.jpg,Sunflower,7.959,"(277, 182)"
./flower_images/Sunflower/Sunflower_241.jpg,Sunflower,7.085,"(168, 300)"
./flower_images/Sunflower/Sunflower_242.jpg,Sunflower,359.562,"(1365, 2000)"
./flower_images/Sunflower/Sunflower_243.jpg,Sunflower,52.767,"(728, 546)"
./flower_images/Sunflower/Sunflower_244.jpg,Sunflower,1578.091,"(3284, 4152)"
./flower_images/Sunflower/Sunflower_245.jpg,Sunflower,28.3,"(800, 1066)"
./flower_images/Sunflower/Sunflower_246.jpg,Sunflower,16.952,"(289, 174)"
./flower_images/Sunflower/Sunflower_247.jpg,Sunflower,7.565,"(160, 315)"
./flower_images/Sunflower/Sunflower_248.jpg,Sunflower,113.517,"(1024, 768)"
./flower_images/Sunflower/Sunflower_249.jpg,Sunflower,24.497,"(197, 255)"
./flower_images/Sunflower/Sunflower_250.jpg,Sunflower,181.07,"(1920, 1200)"
./flower_images/Sunflower/Sunflower_251.jpg,Sunflower,15.13,"(226, 223)"
./flower_images/Sunflower/Sunflower_252.jpg,Sunflower,9.392,"(300, 168)"
./flower_images/Sunflower/Sunflower_253.jpg,Sunflower,8.839,"(224, 224)"
./flower_images/Sunflower/Sunflower_254.jpg,Sunflower,12.055,"(227, 340)"
./flower_images/Sunflower/Sunflower_255.jpg,Sunflower,6.613,"(265, 190)"
./flower_images/Sunflower/Sunflower_256.jpg,Sunflower,20.871,"(236, 354)"
./flower_images/Sunflower/Sunflower_257.jpg,Sunflower,179.778,"(1920, 1280)"
./flower_images/Sunflower/Sunflower_258.jpg,Sunflower,39.293,"(448, 448)"
./flower_images/Sunflower/Sunflower_259.jpg,Sunflower,17.763,"(275, 183)"
./flower_images/Sunflower/Sunflower_260.jpg,Sunflower,452.117,"(1600, 1200)"
./flower_images/Sunflower/Sunflower_261.jpg,Sunflower,5.111,"(284, 177)"
./flower_images/Sunflower/Sunflower_262.jpg,Sunflower,5.938,"(183, 275)"
./flower_images/Sunflower/Sunflower_263.jpg,Sunflower,21.503,"(390, 280)"
./flower_images/Sunflower/Sunflower_264.jpg,Sunflower,26.307,"(509, 340)"
./flower_images/Sunflower/Sunflower_265.jpg,Sunflower,13.775,"(150, 335)"
./flower_images/Sunflower/Sunflower_266.jpg,Sunflower,5.443,"(199, 253)"
./flower_images/Sunflower/Sunflower_267.jpg,Sunflower,23.484,"(275, 183)"
./flower_images/Sunflower/Sunflower_268.jpg,Sunflower,93.716,"(1080, 1440)"
./flower_images/Sunflower/Sunflower_269.jpg,Sunflower,25.466,"(284, 177)"
./flower_images/Sunflower/Sunflower_270.jpg,Sunflower,17.573,"(300, 168)"
./flower_images/Sunflower/Sunflower_271.jpg,Sunflower,46.644,"(800, 533)"
./flower_images/Sunflower/Sunflower_272.jpg,Sunflower,15.145,"(259, 194)"
./flower_images/Sunflower/Sunflower_273.jpg,Sunflower,15.729,"(225, 225)"
./flower_images/Sunflower/Sunflower_274.jpg,Sunflower,15.336,"(225, 225)"
./flower_images/Sunflower/Sunflower_275.jpg,Sunflower,20.741,"(275, 183)"
./flower_images/Sunflower/Sunflower_276.jpg,Sunflower,226.315,"(1200, 900)"
./flower_images/Sunflower/Sunflower_277.jpg,Sunflower,9.206,"(284, 177)"
./flower_images/Sunflower/Sunflower_278.jpg,Sunflower,8.206,"(183, 276)"
./flower_images/Sunflower/Sunflower_279.jpg,Sunflower,25.031,"(584, 360)"
./flower_images/Sunflower/Sunflower_280.jpg,Sunflower,11.606,"(225, 225)"
./flower_images/Sunflower/Sunflower_281.jpg,Sunflower,7.277,"(178, 282)"
./flower_images/Sunflower/Sunflower_282.jpg,Sunflower,11.543,"(275, 183)"
./flower_images/Sunflower/Sunflower_283.jpg,Sunflower,35.231,"(600, 340)"
./flower_images/Sunflower/Sunflower_284.jpg,Sunflower,10.07,"(275, 183)"
./flower_images/Sunflower/Sunflower_285.jpg,Sunflower,3.971,"(275, 183)"
./flower_images/Sunflower/Sunflower_286.jpg,Sunflower,23.011,"(510, 340)"
./flower_images/Sunflower/Sunflower_287.jpg,Sunflower,23.801,"(284, 177)"
./flower_images/Sunflower/Sunflower_288.jpg,Sunflower,8.597,"(174, 290)"
./flower_images/Sunflower/Sunflower_289.jpg,Sunflower,15.817,"(194, 259)"
./flower_images/Sunflower/Sunflower_290.jpg,Sunflower,10.922,"(275, 183)"
./flower_images/Sunflower/Sunflower_291.jpg,Sunflower,13.333,"(300, 168)"
./flower_images/Sunflower/Sunflower_292.jpg,Sunflower,122.169,"(1000, 1500)"
./flower_images/Sunflower/Sunflower_293.jpg,Sunflower,13.695,"(425, 626)"
./flower_images/Sunflower/Sunflower_294.jpg,Sunflower,9.068,"(242, 208)"
./flower_images/Sunflower/Sunflower_295.jpg,Sunflower,12.403,"(298, 169)"
./flower_images/Sunflower/Sunflower_296.jpg,Sunflower,12.048,"(168, 299)"
./flower_images/Sunflower/Sunflower_297.jpg,Sunflower,87.227,"(800, 533)"
./flower_images/Sunflower/Sunflower_298.jpg,Sunflower,40.839,"(426, 710)"
./flower_images/Sunflower/Sunflower_299.jpg,Sunflower,13.99,"(225, 225)"
./flower_images/Sunflower/Sunflower_300.jpg,Sunflower,43.341,"(480, 480)"
./flower_images/Sunflower/Sunflower_301.jpg,Sunflower,20.933,"(300, 168)"
./flower_images/Sunflower/Sunflower_302.jpg,Sunflower,354.87,"(1200, 1807)"
./flower_images/Sunflower/Sunflower_303.jpg,Sunflower,16.637,"(284, 177)"
./flower_images/Sunflower/Sunflower_304.jpg,Sunflower,14.656,"(284, 177)"
./flower_images/Sunflower/Sunflower_305.jpg,Sunflower,199.309,"(1920, 1200)"
./flower_images/Sunflower/Sunflower_306.jpg,Sunflower,28.282,"(400, 200)"
./flower_images/Sunflower/Sunflower_307.jpg,Sunflower,50.105,"(612, 363)"
./flower_images/Sunflower/Sunflower_308.jpg,Sunflower,29.148,"(607, 405)"
./flower_images/Sunflower/Sunflower_309.jpg,Sunflower,6.973,"(275, 183)"
./flower_images/Sunflower/Sunflower_310.jpg,Sunflower,4.956,"(275, 183)"
./flower_images/Sunflower/Sunflower_311.jpg,Sunflower,11.156,"(275, 183)"
./flower_images/Sunflower/Sunflower_312.jpg,Sunflower,14.607,"(300, 168)"
./flower_images/Sunflower/Sunflower_313.jpg,Sunflower,382.345,"(1920, 1200)"
./flower_images/Sunflower/Sunflower_314.jpg,Sunflower,59.962,"(1400, 788)"
./flower_images/Sunflower/Sunflower_315.jpg,Sunflower,32.486,"(612, 344)"
./flower_images/Sunflower/Sunflower_316.jpg,Sunflower,16.67,"(275, 183)"
./flower_images/Sunflower/Sunflower_317.jpg,Sunflower,22.908,"(284, 177)"
./flower_images/Sunflower/Sunflower_318.jpg,Sunflower,10.702,"(216, 233)"
./flower_images/Sunflower/Sunflower_319.jpg,Sunflower,6.762,"(284, 177)"
./flower_images/Sunflower/Sunflower_320.jpg,Sunflower,13.436,"(223, 226)"
./flower_images/Sunflower/Sunflower_321.jpg,Sunflower,48.965,"(800, 575)"
./flower_images/Sunflower/Sunflower_322.jpg,Sunflower,12.851,"(398, 280)"
./flower_images/Sunflower/Sunflower_323.jpg,Sunflower,13.816,"(156, 322)"
./flower_images/Sunflower/Sunflower_324.jpg,Sunflower,273.564,"(2040, 1340)"
./flower_images/Sunflower/Sunflower_325.jpg,Sunflower,11.363,"(347, 145)"
./flower_images/Sunflower/Sunflower_326.jpg,Sunflower,10.962,"(275, 183)"
./flower_images/Sunflower/Sunflower_327.jpg,Sunflower,16.518,"(278, 181)"
./flower_images/Sunflower/Sunflower_328.jpg,Sunflower,21.35,"(275, 183)"
./flower_images/Sunflower/Sunflower_329.jpg,Sunflower,8.304,"(280, 180)"
./flower_images/Sunflower/Sunflower_330.jpg,Sunflower,10.997,"(276, 183)"
./flower_images/Sunflower/Sunflower_331.jpg,Sunflower,18.805,"(260, 194)"
./flower_images/Sunflower/Sunflower_332.jpg,Sunflower,13.667,"(284, 177)"
./flower_images/Sunflower/Sunflower_333.jpg,Sunflower,10.492,"(276, 183)"
./flower_images/Sunflower/Sunflower_334.jpg,Sunflower,50.463,"(699, 466)"
./flower_images/Sunflower/Sunflower_335.jpg,Sunflower,7.543,"(275, 183)"
./flower_images/Sunflower/Sunflower_336.jpg,Sunflower,358.603,"(1600, 900)"
./flower_images/Sunflower/Sunflower_337.jpg,Sunflower,129.007,"(940, 788)"
./flower_images/Sunflower/Sunflower_338.jpg,Sunflower,3.503,"(194, 259)"
./flower_images/Sunflower/Sunflower_339.jpg,Sunflower,10.438,"(183, 276)"
./flower_images/Sunflower/Sunflower_340.jpg,Sunflower,11.791,"(183, 275)"
./flower_images/Sunflower/Sunflower_341.jpg,Sunflower,301.604,"(2000, 1617)"
./flower_images/Sunflower/Sunflower_342.jpg,Sunflower,10.402,"(183, 275)"
./flower_images/Sunflower/Sunflower_343.jpg,Sunflower,17.322,"(300, 168)"
./flower_images/Sunflower/Sunflower_344.jpg,Sunflower,19.155,"(453, 340)"
./flower_images/Sunflower/Sunflower_345.jpg,Sunflower,36.11,"(612, 612)"
./flower_images/Sunflower/Sunflower_346.jpg,Sunflower,7.697,"(300, 168)"
./flower_images/Sunflower/Sunflower_347.jpg,Sunflower,124.513,"(1200, 1200)"
./flower_images/Sunflower/Sunflower_348.jpg,Sunflower,8.634,"(200, 150)"
./flower_images/Sunflower/Sunflower_349.jpg,Sunflower,6.188,"(259, 194)"
./flower_images/Sunflower/Sunflower_350.jpg,Sunflower,15.845,"(284, 177)"
./flower_images/Sunflower/Sunflower_351.jpg,Sunflower,50.477,"(680, 340)"
./flower_images/Sunflower/Sunflower_352.jpg,Sunflower,115.466,"(720, 1280)"
./flower_images/Sunflower/Sunflower_353.jpg,Sunflower,12.453,"(259, 194)"
./flower_images/Sunflower/Sunflower_354.jpg,Sunflower,11.975,"(224, 224)"
./flower_images/Sunflower/Sunflower_355.jpg,Sunflower,6.497,"(267, 189)"
./flower_images/Sunflower/Sunflower_356.jpg,Sunflower,17.761,"(168, 300)"
./flower_images/Sunflower/Sunflower_357.jpg,Sunflower,49.042,"(800, 543)"
./flower_images/Sunflower/Sunflower_358.jpg,Sunflower,9.563,"(275, 183)"
./flower_images/Sunflower/Sunflower_359.jpg,Sunflower,17.139,"(355, 142)"
./flower_images/Sunflower/Sunflower_360.jpg,Sunflower,33.899,"(529, 340)"
./flower_images/Sunflower/Sunflower_361.jpg,Sunflower,9.484,"(265, 190)"
./flower_images/Sunflower/Sunflower_362.jpg,Sunflower,15.061,"(190, 266)"
./flower_images/Sunflower/Sunflower_363.jpg,Sunflower,19.872,"(300, 168)"
./flower_images/Sunflower/Sunflower_364.jpg,Sunflower,9.441,"(275, 183)"
./flower_images/Sunflower/Sunflower_365.jpg,Sunflower,13.457,"(284, 177)"
./flower_images/Sunflower/Sunflower_366.jpg,Sunflower,7.105,"(284, 177)"
./flower_images/Sunflower/Sunflower_367.jpg,Sunflower,17.688,"(245, 206)"
./flower_images/Sunflower/Sunflower_368.jpg,Sunflower,152.69,"(800, 1440)"
./flower_images/Sunflower/Sunflower_369.jpg,Sunflower,8.159,"(187, 270)"
./flower_images/Sunflower/Sunflower_370.jpg,Sunflower,29.613,"(608, 405)"
./flower_images/Sunflower/Sunflower_371.jpg,Sunflower,26.058,"(533, 300)"
./flower_images/Sunflower/Sunflower_372.jpg,Sunflower,12.344,"(225, 225)"
./flower_images/Sunflower/Sunflower_373.jpg,Sunflower,15.472,"(236, 485)"
./flower_images/Sunflower/Sunflower_374.jpg,Sunflower,31.134,"(602, 900)"
./flower_images/Sunflower/Sunflower_375.jpg,Sunflower,14.479,"(275, 183)"
./flower_images/Sunflower/Sunflower_376.jpg,Sunflower,20.773,"(678, 453)"
./flower_images/Sunflower/Sunflower_377.jpg,Sunflower,41.151,"(510, 340)"
./flower_images/Sunflower/Sunflower_378.jpg,Sunflower,6.252,"(275, 183)"
./flower_images/Sunflower/Sunflower_379.jpg,Sunflower,325.784,"(1680, 1050)"
./flower_images/Sunflower/Sunflower_380.jpg,Sunflower,39.668,"(500, 625)"
./flower_images/Sunflower/Sunflower_381.jpg,Sunflower,7.513,"(183, 275)"
./flower_images/Sunflower/Sunflower_382.jpg,Sunflower,15.529,"(275, 183)"
./flower_images/Sunflower/Sunflower_383.jpg,Sunflower,9.744,"(251, 201)"
./flower_images/Sunflower/Sunflower_384.jpg,Sunflower,26.965,"(511, 340)"
./flower_images/Sunflower/Sunflower_385.jpg,Sunflower,22.606,"(275, 183)"
./flower_images/Sunflower/Sunflower_386.jpg,Sunflower,51.729,"(800, 533)"
./flower_images/Sunflower/Sunflower_387.jpg,Sunflower,194.348,"(920, 1078)"
./flower_images/Sunflower/Sunflower_388.jpg,Sunflower,6.961,"(284, 177)"
./flower_images/Sunflower/Sunflower_389.jpg,Sunflower,4.523,"(231, 219)"
./flower_images/Sunflower/Sunflower_390.jpg,Sunflower,80.093,"(612, 388)"
./flower_images/Sunflower/Sunflower_391.jpg,Sunflower,30.713,"(490, 612)"
./flower_images/Sunflower/Sunflower_392.jpg,Sunflower,8.13,"(225, 225)"
./flower_images/Sunflower/Sunflower_393.jpg,Sunflower,26.333,"(284, 177)"
./flower_images/Sunflower/Sunflower_394.jpg,Sunflower,11.023,"(284, 177)"
./flower_images/Sunflower/Sunflower_395.jpg,Sunflower,42.285,"(600, 320)"
./flower_images/Sunflower/Sunflower_396.jpg,Sunflower,17.696,"(300, 168)"
./flower_images/Sunflower/Sunflower_397.jpg,Sunflower,11.522,"(259, 194)"
./flower_images/Sunflower/Sunflower_398.jpg,Sunflower,23.244,"(244, 206)"
./flower_images/Sunflower/Sunflower_399.jpg,Sunflower,826.874,"(3840, 2160)"
./flower_images/Sunflower/Sunflower_400.jpg,Sunflower,10.613,"(179, 282)"
./flower_images/Sunflower/Sunflower_401.jpg,Sunflower,13.416,"(168, 300)"
./flower_images/Sunflower/Sunflower_402.jpg,Sunflower,17.564,"(275, 183)"
./flower_images/Sunflower/Sunflower_403.jpg,Sunflower,7.675,"(194, 259)"
./flower_images/Sunflower/Sunflower_404.jpg,Sunflower,12.63,"(284, 177)"
./flower_images/Sunflower/Sunflower_405.jpg,Sunflower,15.326,"(275, 183)"
./flower_images/Sunflower/Sunflower_406.jpg,Sunflower,12.563,"(225, 225)"
./flower_images/Sunflower/Sunflower_407.jpg,Sunflower,69.982,"(550, 550)"
./flower_images/Sunflower/Sunflower_408.jpg,Sunflower,8.643,"(284, 177)"
./flower_images/Sunflower/Sunflower_409.jpg,Sunflower,16.388,"(612, 166)"
./flower_images/Sunflower/Sunflower_410.jpg,Sunflower,25.091,"(364, 280)"
./flower_images/Sunflower/Sunflower_411.jpg,Sunflower,191.687,"(1600, 1171)"
./flower_images/Sunflower/Sunflower_412.jpg,Sunflower,4.54,"(225, 225)"
./flower_images/Sunflower/Sunflower_413.jpg,Sunflower,13.607,"(266, 189)"
./flower_images/Sunflower/Sunflower_414.jpg,Sunflower,13.524,"(284, 177)"
./flower_images/Sunflower/Sunflower_415.jpg,Sunflower,12.417,"(275, 183)"
./flower_images/Sunflower/Sunflower_416.jpg,Sunflower,13.732,"(312, 162)"
./flower_images/Sunflower/Sunflower_417.jpg,Sunflower,3.705,"(225, 225)"
./flower_images/Sunflower/Sunflower_418.jpg,Sunflower,219.216,"(1200, 1600)"
./flower_images/Sunflower/Sunflower_419.jpg,Sunflower,250.753,"(1920, 1080)"
./flower_images/Sunflower/Sunflower_420.jpg,Sunflower,26.52,"(300, 168)"
./flower_images/Sunflower/Sunflower_421.jpg,Sunflower,49.042,"(800, 543)"
./flower_images/Sunflower/Sunflower_422.jpg,Sunflower,4.408,"(275, 183)"
./flower_images/Sunflower/Sunflower_423.jpg,Sunflower,24.796,"(728, 410)"
./flower_images/Sunflower/Sunflower_424.jpg,Sunflower,18.862,"(284, 177)"
./flower_images/Sunflower/Sunflower_425.jpg,Sunflower,22.533,"(593, 612)"
./flower_images/Sunflower/Sunflower_426.jpg,Sunflower,6.613,"(265, 190)"
./flower_images/Sunflower/Sunflower_427.jpg,Sunflower,19.52,"(608, 406)"
./flower_images/Sunflower/Sunflower_428.jpg,Sunflower,21.051,"(284, 177)"
./flower_images/Sunflower/Sunflower_429.jpg,Sunflower,12.705,"(284, 177)"
./flower_images/Sunflower/Sunflower_430.jpg,Sunflower,11.466,"(225, 225)"
./flower_images/Sunflower/Sunflower_431.jpg,Sunflower,197.934,"(1200, 1022)"
./flower_images/Sunflower/Sunflower_432.jpg,Sunflower,20.104,"(300, 168)"
./flower_images/Sunflower/Sunflower_433.jpg,Sunflower,17.552,"(626, 417)"
./flower_images/Sunflower/Sunflower_434.jpg,Sunflower,88.617,"(600, 449)"
./flower_images/Sunflower/Sunflower_435.jpg,Sunflower,163.805,"(1600, 900)"
./flower_images/Sunflower/Sunflower_436.jpg,Sunflower,15.384,"(207, 243)"
./flower_images/Sunflower/Sunflower_437.jpg,Sunflower,13.682,"(275, 183)"
./flower_images/Sunflower/Sunflower_438.jpg,Sunflower,11.975,"(280, 180)"
./flower_images/Sunflower/Sunflower_439.jpg,Sunflower,17.433,"(299, 168)"
./flower_images/Sunflower/Sunflower_440.jpg,Sunflower,15.663,"(275, 183)"
./flower_images/Sunflower/Sunflower_441.jpg,Sunflower,12.882,"(199, 253)"
./flower_images/Sunflower/Sunflower_442.jpg,Sunflower,90.943,"(728, 410)"
./flower_images/Sunflower/Sunflower_443.jpg,Sunflower,18.266,"(275, 183)"
./flower_images/Sunflower/Sunflower_444.jpg,Sunflower,19.569,"(257, 196)"
./flower_images/Sunflower/Sunflower_445.jpg,Sunflower,6.928,"(299, 168)"
./flower_images/Sunflower/Sunflower_446.jpg,Sunflower,12.484,"(260, 194)"
./flower_images/Sunflower/Sunflower_447.jpg,Sunflower,199.426,"(1482, 1600)"
./flower_images/Sunflower/Sunflower_448.jpg,Sunflower,17.366,"(275, 183)"
./flower_images/Sunflower/Sunflower_449.jpg,Sunflower,19.436,"(275, 183)"
./flower_images/Sunflower/Sunflower_450.jpg,Sunflower,27.194,"(406, 612)"
./flower_images/Sunflower/Sunflower_451.jpg,Sunflower,45.096,"(850, 1273)"
./flower_images/Sunflower/Sunflower_452.jpg,Sunflower,20.16,"(275, 183)"
./flower_images/Sunflower/Sunflower_453.jpg,Sunflower,11.806,"(152, 331)"
./flower_images/Sunflower/Sunflower_454.jpg,Sunflower,1628.614,"(3053, 4579)"
./flower_images/Sunflower/Sunflower_455.jpg,Sunflower,55.189,"(820, 1429)"
./flower_images/Sunflower/Sunflower_456.jpg,Sunflower,3.028,"(225, 225)"
./flower_images/Sunflower/Sunflower_457.jpg,Sunflower,7.836,"(265, 190)"
./flower_images/Sunflower/Sunflower_458.jpg,Sunflower,193.183,"(1920, 1200)"
./flower_images/Sunflower/Sunflower_459.jpg,Sunflower,12.757,"(194, 259)"
./flower_images/Sunflower/Sunflower_460.jpg,Sunflower,11.8,"(231, 280)"
./flower_images/Sunflower/Sunflower_461.jpg,Sunflower,14.788,"(168, 300)"
./flower_images/Sunflower/Sunflower_462.jpg,Sunflower,10.005,"(236, 419)"
./flower_images/Sunflower/Sunflower_463.jpg,Sunflower,16.976,"(276, 183)"
./flower_images/Sunflower/Sunflower_464.jpg,Sunflower,11.983,"(277, 182)"
./flower_images/Sunflower/Sunflower_465.jpg,Sunflower,5.169,"(183, 275)"
./flower_images/Sunflower/Sunflower_466.jpg,Sunflower,15.96,"(245, 206)"
./flower_images/Sunflower/Sunflower_467.jpg,Sunflower,15.47,"(225, 225)"
./flower_images/Sunflower/Sunflower_468.jpg,Sunflower,394.731,"(2560, 1600)"
./flower_images/Sunflower/Sunflower_469.jpg,Sunflower,11.861,"(255, 198)"
./flower_images/Sunflower/Sunflower_470.jpg,Sunflower,146.286,"(1000, 1499)"
./flower_images/Sunflower/Sunflower_471.jpg,Sunflower,5.814,"(275, 183)"
./flower_images/Sunflower/Sunflower_472.jpg,Sunflower,98.268,"(1200, 1197)"
./flower_images/Sunflower/Sunflower_473.jpg,Sunflower,233.777,"(3000, 1200)"
./flower_images/Sunflower/Sunflower_474.jpg,Sunflower,169.695,"(900, 909)"
./flower_images/Sunflower/Sunflower_475.jpg,Sunflower,6.758,"(265, 190)"
./flower_images/Sunflower/Sunflower_476.jpg,Sunflower,53.22,"(800, 524)"
./flower_images/Sunflower/Sunflower_477.jpg,Sunflower,6.103,"(275, 183)"
./flower_images/Sunflower/Sunflower_478.jpg,Sunflower,18.559,"(284, 177)"
./flower_images/Sunflower/Sunflower_479.jpg,Sunflower,21.802,"(320, 320)"
./flower_images/Sunflower/Sunflower_480.jpg,Sunflower,43.311,"(700, 700)"
./flower_images/Sunflower/Sunflower_481.jpg,Sunflower,7.632,"(275, 183)"
./flower_images/Sunflower/Sunflower_482.jpg,Sunflower,14.44,"(254, 199)"
./flower_images/Sunflower/Sunflower_483.jpg,Sunflower,16.251,"(275, 183)"
./flower_images/Sunflower/Sunflower_484.jpg,Sunflower,4.833,"(279, 180)"
./flower_images/Sunflower/Sunflower_485.jpg,Sunflower,11.133,"(183, 275)"
./flower_images/Sunflower/Sunflower_486.jpg,Sunflower,7.928,"(302, 167)"
./flower_images/Sunflower/Sunflower_487.jpg,Sunflower,8.634,"(225, 224)"
